,Path,Canonical,Transcript,Predict
271,110597,er 2 j ie 2 g uo 3 z i 4 ch eng 2 y i 2 p ai 4 x in 1 d ao 4 d e 2,er 2 j ie 2 g uo 3 z i 4 ch eng 2 y i 2 p ai 4 x in 1 d ao 4 d e 2,er 4 t u i 4 ch 4 i 4 h 4 x d e 2
272,110598,t a 1 m en 5 d e 5 m u 4 d i 4 zh i 3 sh i 4 x vn 2 q iu 2 h uang 2 j in 1 b ai 2 y in 2 x iang 1 l iao 4 x iang 4 y a 2 h ei 1 n u 2,t a 1 m en 5 d e 5 m u 4 d i 4 zh i 3 sh i 4 x vn 2 q iu 2 h uang 2 j in 1 e 4 b ai 2 y in 2 x iang 1 l iao 4 x iang 4 y a 2 h ei 1 r u 2 h ei 1 n u 2,t a 1 m zh 4 4 zh 4 zh sh 4 x 4 zh 4 4 zh ing 4 b 4 b y 4 x 4 y y 4 shx 4 y 4 h ei y r u 4 h ei 2
273,110599,k ai 1 t uo 4 l e 5 r en 2 d e 5 y an 3 j ie 4 t ai 2 g ao 1 l e 5 r en 2 d e 5 x iang 3 x iang 4 l i 4,k ai 1 t uo 4 k ai 1 t uo 4 l e 5 r en 2 d e 5 y an 3 j ie 4 t ai 2 g ao 1 l e 5 r en 2 d e 5 x iang 3 x iang 4 l i 4,k p k 4 t 4 g d e 4 zh 5 t g 4 d 4 x 4 x 4 4
274,110600,t ong 2 sh i 2 y ou 4 z eng 1 j ia 1 l e 5 ou 1 zh ou 1 d e 5 f u 4 l i 4,t ong 2 sh i 2 y ou 4 y ou 4 z eng 1 j ia 1 l e 5 h uo 4 ou 1 zh ou 1 d e 5 f u 4 l i 4,t ong 1 sh 4 4 j 4 h u g 4 zh 4 d 5 f u 4
275,110601,g ong 1 y e 4 g e 2 m ing 4 j ie 1 zh e 5 q i 3 l ai 2 sh eng 1 ch an 3 d e 5 f ang 1 f a 3 g en 1 b en 3 g ai 3 b ian 4 l e 5,g ong 1 y e 4 g e 2 m ing 4 j ie 1 zh e 5 q i 3 l ai 2 sh eng 1 ch an 3 d e 5 f ang 1 f a 3 g en 1 b en 3 g ai 3 b ian 4 l e 5,g u 2 g 2 zh 4 zh 4 zh ai 5 eng 4 4 d e 4 ang 4 f 5 5 k e 2 g e 4 g 4 b l 5
276,110602,sh eng 1 ch an 3 d e 5 n eng 2 l i 4 g eng 1 f a 1 d a 2 l e 5,sh eng 1 sh en 2 d e 5 n eng 2 l i 4 g eng 1 f a 1 d a 2 l a 5,sh 1 sh 1 d 4 l 4 l 4 k f 4 d 4 5
277,110603,er 4 s an 1 b ai 3 n ian 2 j ian 1 w u 4 zh i 4 sh ang 4 d e 5 x iang 3 sh ou 4 zh u 2 j ian 4 z eng 1 j ia 1,er 4 s an 1 b ai 3 n ian 2 j ian 1 w u 4 zh i 4 sh ang 4 d e 5 x iang 3 sh ou 4 zh u 2 j ian 4 z eng 1 j ia 1,er 4 sh b ai j ian 4 u 4 j i sh 4 d e sh 4 sh 4 u 4 j ian 4 zh zh 1
278,110604,r en 2 l ei 4 d e 5 t ong 2 q ing 2 x in 1 y e 3 zh u 2 j ian 4 k uo 4 d a 4,r en 2 l ei 4 r en 2 l ei 4 d e 5 t ong 2 q ing 2 x in 1 y e 3 zh u 2 j ian 4 k uo 4 d a 4,b r ei 4 b 4 4 t ong 4 t ing 4 s 4 ch u zh 4 k u d 4
279,110605,zh e 4 zh ong 3 k uo 4 d a 4 d e 5 t ong 2 q ing 2 x in 1 b ian 4 sh i 4 x in 1 z ong 1 j iao 4 x in 1 d ao 4 d e 2 d e 5 j i 1 ch u 3,zh e 4 zh ong 3 k uo 4 d a 4 d e 5 t ong 2 q ing 2 x in 1 b ian 4 sh i 4 x in 1 z ong 1 j iao 4 x in 1 d ao 4 d e 2 j i 1 ch u 3,zh e 4 ong 4 k 4 e 5 d 2 zh in 4 4 p 4 sh 4 zh 4 4 3 d zh i 4 ch u 5
280,110606,z i 4 j i 3 y ao 4 zh eng 1 z i 4 y ou 2 t ong 2 sh i 2 b ian 4 x iang 3 d ao 4 b ie 2 r en 2 d e 5 z i 4 y ou 2,z i 4 j i 3 y ao 4 zh eng 1 z i 4 y ou 2 t ong 2 sh i 2 b ian 4 x iang 3 d ao 4 b ie 2 r en 2 d e 5 z i 4 a 5 z i 4 y ou 2,i 4 i e 4 4 i 4 4 p 4 4 b ian 4 x 4 d 4 p 4 4 d 4 s d 5 i 2
281,110607,s uo 3 y i 3 b u 2 d an 4 z i 4 y ou 2 x v 1 y i 3 b u 4 q in 1 f an 4 t a 1 r en 2 d e 5 z i 4 y ou 2 w ei 2 j ie 4 x ian 4,s uo 3 y i 3 b u 2 d an 4 z i 4 y ou 2 x v 1 y i 3 b u 4 q in 1 f an 4 t a 1 r en 2 d e 5 z i 4 y ou 2 w ei 2 j i 1 w ei 2 j ie 4 x ian 4,3 4 d u 4 d i 4 v b u zh 4 1 4 4 4 d 4 s i 4 ei j i 4 w 4 j 4
282,110608,b ing 4 q ie 3 h uan 2 j in 4 y i 2 b u 4 y ao 4 y ao 1 q iu 2 j ve 2 d a 4 d uo 1 sh u 4 r en 2 d e 5 z i 4 y ou 2,b ing 4 q ie 3 h uan 2 j in 4 y i 2 b u 4 y ao 4 y ao 1 q iu 2 j ve 2 d a 4 d uo 1 sh u 4 r en 2 d e 5 z i 4 y ou 2,ing 4 zh 4 4 zh in y 4 u 4 y 4 x e 4 zh 4 d 4 d u 4 sh u r 4 d e 5 i 2
283,110609,z i 4 j i 3 y ao 4 x iang 3 sh ou 4 x ing 4 f u 2 t ong 2 sh i 2 b ian 4 x iang 3 d ao 4 r en 2 d e 5 x ing 4 f u 2,z i 4 j i 3 y ao 4 x iang 3 sh ou 4 x ing 4 f u 2 t ong 2 sh i 2 b ian 4 x iang 3 d ao 4 r en 2 d e 5 x ing 4 f u 2,i 4 sh 4 sh x ing 4 u 4 p sh i 4 b ian 4 x 4 d e d e 4 x ing 4 u 4
284,110610,zh e 4 d u 1 sh i 4 sh e 4 h ui 4 h ua 4 d e 5 q v 1 sh i 4,zh e 4 d ou 1 sh i 4 sh e 4 h ui 4 h ua 4 d e 5 q v 1 sh i 4,1 d u 1 sh 4 sh 4 h u 4 h uo 4 d e q sh 4
285,110611,sh i 2 b a 1 sh i 4 j i 4 d e 5 x in 1 z ong 1 j iao 4 x in 4 t iao 2 sh i 4 z i 4 y ou 2 p ing 2 d eng 3 b o 2 ai 4,sh i 2 b a 1 sh i 4 j i 4 sh i 2 b a 1 sh i 4 j i 4 d e 5 x in 1 z ong 1 j iao 4 en 1 x in 4 t iao 2 sh i 4 z i 4 y ou 2 p ing 2 d eng 3 b o 2 ai 4,sh 4 b sh i sh e 4 4 j 4 4 ing 4 z 4 sh 4 p eng 4 b 4
286,110612,sh i 2 j iu 3 sh i 4 j i 4 zh ong 1 y e 4 y i 3 h ou 4 d e 5 x in 1 z ong 1 j iao 4 x in 4 t iao 2 sh i 4 sh e 4 h ui 4 zh u 3 y i 4,sh i 2 j iu 3 sh i 4 j ie 4 zh ong 1 y e 4 y i 3 h ou 4 d e 5 x in 1 z ong 1 j iao 4 x in 4 t iao 2 sh i 4 sh i 4 sh e 4 h ui 4 e 5 zh u 3 y i 4,sh i 4 zh 4 sh i 4 zh zh 4 h 4 d 4 4 x 4 zh 4 j s 4 q 4 sh 4 4 sh 4 h 4 4 zh u 4
287,110613,zh e 4 sh i 4 x i 1 y ang 2 j in 4 d ai 4 d e 5 j ing 1 sh en 2 w en 2 m ing 2,zh e 4 sh i 4 x i 1 y ang 2 j in 4 d ai 4 d e 5 j ing 1 sh en 2 w en 2 m ing 2,p sh i ing b 4 d t in 4 sh 2
288,110616,x ian 1 d e 5 k an 4 t a 1 z ai 4 b u 4 z ai 4 p ang 2 b ian 1 er 1,x ian 1 d e 5 k an 4 t a 1 z ai 4 b u 4 z ai 4 p ang 2 b ian 1 er 1,d 4 k 4 t 4 b u 4 p 4 p 1
289,110617,h uan 2 d e 2 k an 4 t a 1 y v 3 sh uo 1 h ua 4 d e 5 h e 2 t ing 1 h ua 4 d e 5 g uan 1 x i 4 r u 2 h e 2 sh i 4 zh ang 3 b ei 4,h uan 2 d e 2 k an 4 t a 1 y v 3 sh uo 1 h ua 4 d e 5 h e 2 t ing 1 h ua 4 d e 5 g uan 1 x i 4 r u 2 h e 2 sh i 4 zh ang 3 b ei 4,h 4 d 4 k 4 t 4 v sh 4 g 5 d e 5 h e z ing 4 g 4 d e 5 g 4 x u u 4 h sh 4 zh 4 d ei 4
290,110618,t ong 2 b ei 4 w an 3 b ei 4 h ai 2 sh i 4 b u 4 x iang 1 g an 1 d e 5 b u 4 x iang 1 sh i 2 d e 5,t ong 2 b ei 4 w an 3 b ei 4 h ai 2 sh i 4 b u 4 x iang 1 g an 1 d e 5 b u 4 x iang 1 sh i 2 d e 5,t ong b ei 4 w 4 b ei 4 h h sh 4 b u sh 4 k d b u 4 sh sh d 5
291,110619,b ei 3 p ing 2 y ou 3 g e 4 t an 1 z i 4,b ei 3 p ing 2 y ou 3 g e 4 t an 1 z i 4,u b ei p k 5 t x i i 4
292,110620,y ong 4 y i 3 zh i 3 z ai 4 p ang 2 b ian 1 d e 5 b ie 2 r en 2 y v 3 b u 4 z ai 4 p ang 2 b ian 1 d e 5 z un 1 zh ang 3,y ong 4 y i 3 zh i 3 z ai 4 p ang 2 b ian 1 d e 5 b ie 2 r en 2 y v 3 b u 4 z ai 4 p ang 2 b ian 1 d e 5 z un 1 zh ang 3,4 i s 4 b 4 d e b ian r 4 b u 4 p 4 b d 4 zh 5
293,110621,b ie 2 r en 2 j i 4 z ai 4 p ang 2 b ian 1 t ing 1 zh e 5 y ong 4 g e 4 j ing 4 c i 2 z i 4 r an 2 h e 2 sh i 4 x ie 1,b ie 2 r en 2 j i 4 z ai 4 p ang 2 b ian 1 t ing 1 zh e 5 y ong 4 g e 4 j ing 4 c i 2 z i 4 r an 2 h e 2 sh i 4 s i 1 ei 1 sh i 4 x ie 1,b 4 r 4 zh i 4 z e 4 b 4 b zh 4 zh 4 b e 4 zh ing 4 z i 4 s i 4 h 4 sh 4 s i 4 x i i 1
294,110622,zh e 4 g e 5 z i 4 b en 3 l ai 2 y e 3 sh i 4 b i 4 k ou 3 y in 1 y v 3 n in 2 z i 4 t ong 2 sh i 4 zh ong 4 sh u 4,zh e 4 g e 5 z i 4 b en 3 l ai 2 y e 3 sh i 4 b i 4 k ou 3 y in 1 y v 3 n in 2 y v 3 n in 2 z i 4 t ong 2 sh i 4 zh ong 4 sh u 4,zh i 4 b 4 y 5 sh 4 b k 4 y i y i 4 4 v 4 i zh 4 sh i 4 z zh 5 sh u 4
295,110623,sh i 4 t a 1 m en 5 s uo 3 c ong 2 ch u 1,sh i 4 t a 1 m en 5 s uo 3 s ong 2 sh u 1 ch u 1,sh i t ong u ong 4 f u k u 1
296,110624,k e 3 sh i 4 b u 4 ch ang 2 t ing 1 j ian 4 r en 2 sh uo 1 ch ang 2 sh uo 1 d e 5 h ai 2 sh i 4 m ou 3 x ian 1 sh eng 5,k e 3 sh i 4 b u 4 ch ang 2 t ing 1 j ian 4 r en 2 sh uo 1 ch ang 2 sh uo 1 d e 5 h ai 2 sh i 4 m ou 3 x ian 1 m ou 3 x ian 1 sh eng 5,k e 4 sh i 4 b 4 zh 4 j ing zh ian 4 e 4 sh uo 4 sh 4 d e 5 h ai 4 sh i 4 sh 4 x 4 sh 5
297,110625,y e 3 y ou 3 ch eng 1 zh i 2 x ian 2 h ang 2 y e 4 sh en 1 f en 4 x ing 2 c i 4 x ing 4 m ing 2 h ao 4 d e 5,y e 3 y ou 3 ch eng 1 zh i 2 x ian 2 h ang 2 y e 4 sh en 1 f en 4 x ing 2 c i 4 x ing 4 m ing 2 h ao 4 d e 5,y 4 zh i x 4 h an y sh 4 ong 4 sh x i 4 s ing 4 d 5
298,110626,t a 1 h e 2 n i 3 w o 3 q ing 2 x ing 5 b u 4 t ong 2 z ai 4 p ang 2 b ian 1 d e 5 h uan 2 k e 3 zh i 3 r en 4,t a 1 h e 2 n i 3 w o 3 q ing 2 x ing 5 b u 4 t ong 2 z ai 4 p ang 2 b ian 1 d e 5 h uan 2 h e 2 zh i 3 r en 4,t a 1 h 4 t x 4 b 3 t b 4 f 4 b ian 4 d e 5 4 h 4 zh r 4
299,110627,b u 4 z ai 4 p ang 2 b ian 1 d e 5 b i 4 d ei 3 y ou 3 g e 4 q ian 2 c i 2 c ai 2 m ing 2 b ai 5,b u 4 z ai 4 p ang 2 b ian 1 d e 5 b i 4 d ei 3 b i 4 d ei 3 y ou 3 g e 4 q ian 2 c i 2 c ai 2 m ing 2 b ai 5,b b u 4 s 4 p 4 b e p 4 d 4 b i 4 d e 4 k e 4 q ian 4 s i 4 s ai 4 b 5
300,110628,q ian 2 c i 2 y e 3 b u 2 w ai 4 h u 1 zh e 4 w u 3 y ang 4 er 4,q ian 2 c i 2 y e 3 b u 2 w ai 4 h u 1 zh e 4 w u 3 e 5 y ang 4 y ang 4 er 5,q ian 1 s i y b u ai u 3 zh y 4 y 4
301,110629,zh i 2 x ian 2 r u 2 b u 4 zh ang 3 j ing 1 l i 3,zh i 2 x ian 2 r u 2 b u 4 zh ang 3 j i 1 l a 4,j iu s u u 4 u zh 3
302,110630,h ang 2 y e 4 r u 2 d ian 4 zh u 3 j iao 4 zh ang 3 g ui 4 d e 5 sh ou 3 y i 4 r en 2 j iao 4 m ou 3 sh i 1 f u 5 sh i 4 t ong 1 ch eng 1,h ang 2 y e 4 r u 2 d ian 4 zh u 3 j iao 4 zh ang 3 g ui 4 d e 5 sh ou 3 y i 4 r en 2 j iao 4 m ou 3 sh i 1 f u 5 sh i 4 t ong 1 sh eng 1,h 4 u 4 j ing 4 zh u zh 4 zh 4 g d 4 sh u 3 r 4 zh 4 4 sh i 4 u 4 sh 4 p 4 sh 1
303,110631,z uo 4 y i 1 f u 5 d e 5 j iao 4 c ai 2 f eng 2 z uo 4 f an 4 d e 5 j iao 4 ch u 2 z i 5 sh i 4 t e 4 ch eng 1,z uo 4 y i 1 f u 5 d e 5 j iao 4 c ai 2 f eng 2 z uo 4 f an 4 d e 5 j iao 4 ch u 2 z i 5 sh i 4 t e 4 ch eng 1,uo 4 f u 4 d 4 zh s ai 4 f eng 4 uo 4 f f ang 4 d e 4 j 4 g 4 ch u 4 s i 4 sh i 4 t 4 zh eng 1
304,110632,sh en 1 f en 4 r u 2 q i 1 ch eng 1 f u 5 w ei 2 l iu 4 j in 1 d e 5 b a 4 b a 5,sh en 1 f en 4 r u 2 q i 1 sh eng 1 f u 5 w ei 2 l iu 4 j in 1 d e 5 b a 4 b a 5,sh 4 f e u ch 4 sh 4 f u 4 4 j d e 5 4 b 5
305,110633,y ang 2 ch e 1 f u 5 ch eng 1 z uo 4 ch e 1 r en 2 w ei 2 z uo 4 er 2 zh u 3 r en 2 ch eng 1 n v 3 p u 2 w ei 2 zh ang 1 m a 1,y ang 2 ch e 1 f u 5 ch eng 1 z uo 4 ch e 1 r en 2 w ei 2 z uo 4 er 2 er 2 zh u 3 r en 2 ch eng 1 n v 3 p u 2 n v 3 p u 2 w ei 2 ch eng 2 m a 1,y 4 zh 4 f zh eng 3 zh r g 4 zh u r 2 ch 4 p p g 1
306,110634,l i 5 s ao 3,l i 5 s ao 3,i 3
307,110635,m a 1 s ao 3 sh i 1 f u 5 d u 1 sh i 4 z un 1 zh ang 3 zh i 1 ch eng 1 q ve 4 y ong 4 y v 2 j i 4 f ei 1 z un 1 zh ang 3,m a 1 s ao 3 sh i 1 f u 5 d u 1 sh i 4 d ou 1 sh i 4 r u 2 r un 4 ch ang 2 r un 4 ch ang 2 zh i 1 ch eng 1 q ve 4 y ong 4 y v 2 j i 4 f ei 1 z un 1 zh ang 3,4 s 4 sh 4 h 4 b u 4 sh i 4 4 sh 4 3 4 zh vn 4 zh 4 zh i zh 4 4 ong 4 v j i 4 f 4 zh 5
308,110636,y ou 4 f ei 1 t ong 2 b ei 4 d e 5 r en 2,y ou 4 f ei 1 t ong 2 b ei 4 d e 5 r en 2,u 4 t ong b 4 d 2
309,110637,y e 3 x v 3 ch eng 1 zh ang 1 m a 1 sh i 4 j ie 4 y ong 4 z i 4 j i 3 h ai 2 z i 5 m en 5 d e 5 k ou 3 q i 4,y e 3 x v 3 ch eng 1 zh ang 1 m a 1 sh i 4 j ie 4 y ong 4 z i 4 j i 3 h ai 2 z i 5 m en 5 d e 5 k ou 3 q i 4,i 4 zh 4 zh 4 a 5 sh i 4 j i 4 ong s i 4 h 4 d 5 k q i 4
310,110638,ch eng 1 sh i 1 f u 5 sh i 4 j ie 4 y ong 4 t a 1 t u 2 d i 4 d e 5 k ou 3 q i 4,ch eng 1 sh i 1 f u 5 sh i 4 sh i 4 j ie 4 y ong 4 t a 1 d e 5 t a 1 t u 2 t u 2 d i 4 d e 5 k ou 3 q i 4,zh 4 sh 4 f u sh sh i i v 4 t 4 t 4 zh u t u 4 j i d e h u 4 j i 4
311,110639,zh i 3 y ou 3 ch eng 1 s ao 3 c ai 2 sh i 4 z i 4 j i 3 d e 5 k ou 3 q i 4 y ong 4 y i 4 d u 1 sh i 4 y ao 4 q in 1 n i 4 x ie 1,zh i 3 y ou 3 ch eng 1 s ao 3 c ai 2 sh i 4 z i 4 z i 4 j i 3 d e 5 k ou 3 q i 4 y ong 4 y i 4 d u 1 sh i 4 y ao 4 q in 1 n i 4 q in 1 n i 4 x ie 1,i 4 zh 4 4 s sh 4 zh i 4 i 4 d 4 k 4 i 4 sh q ing 4 x 4
312,110640,j ie 4 y ong 4 b ie 2 r en 2 k ou 3 q i 4 b iao 3 sh i 4 q in 1 n i 4 d e 5,j ie 4 y ong 4 b ie 2 r en 2 k ou 3 q i 4 b iao 3 sh i 4 q in 1 n i 4 d e 5,j vn 4 b ei 4 r 4 k 4 q 4 b 4 sh 4 x in 4 b d e 5
313,110641,r u 2 x i 2 f u 4 g en 1 zh e 5 t a 1 h ai 2 z i 5 ch eng 1 p o 2 p o 5 w ei 2 n ai 3 n ai 5,r u 2 x i 2 f u 4 g en 1 zh e 5 t a 1 h ai 2 z i 5 ch eng 1 p o 2 p o 5 w ei 2 n ai 3 n ai 5,4 sh i 4 f u g 5 t 4 h 4 s i 4 ch 4 p 4 b w ei 4 5
314,110642,z i 4 j i 3 ai 3 x ia 4 y i 1 b ei 4 er 2,z i 4 j i 3 ai 3 x ia 4 y i 1 b ei 2 er 2,s v 4 v p x 4 4 4
315,110643,y ou 4 r u 2 g en 1 zh e 5 sh u 2 p eng 2 y ou 5 y ong 4 t ong 2 y ang 4 d e 5 ch eng 1 h u 5 ch eng 1 t a 1 q in 1 q i 5,y ou 4 r u 2 g en 1 zh e 5 sh u 2 p eng 2 y i 5 p eng 2 y ou 5 p eng 2 y ou 5 y ong 4 t ong 2 y ang 4 d e 5 ch eng 1 h u 5 ch eng 1 t a 1 q in 1 q i 5,y u g 4 zh 4 sh 4 g 4 y b 4 b eng 4 y ong 4 zh 4 y 4 d 4 zh 4 h u 4 zh t 4 q ing zh 5
316,110644,r u 2 j iu 4 m u 5 w ai 4 p o 2 d eng 3 z i 4 j i 3 j in 4 z ou 3 y i 2 b u 4 er 2 zh i 3 y ou 3 b a 4 b a 5 m a 1,r u 2 j iu 4 m u 5 w ai 4 p o 2 d eng 3 z i 4 j i 3 j in 4 r u 4 j in 4 z uo 4 y i 2 b u 4 er 2 er 2 zh i 3 y ou 3 b a 4 b a 5 m a 1,r u 4 ch 4 p 3 d 4 i 4 j v j 3 u 4 3 4 y i 3 b u g 3 g 4 j 3 b 4 b m 1
317,110645,j ia 3 j ie 4 d e 2 j i 2 sh ao 3,j ia 3 j ie 4 d e 5 j i 2 sh ao 3,j i 4 j 4 j i sh 3
318,110646,d ui 4 y v 2 d i 4 w ei 4 t ong 2 d e 5 j i 4 k e 3 r u 2 c i 3 j ia 3 j ie 4,d ui 4 y v 2 d i 4 w ei 4 t ong 2 d e 5 j i 4 k e 3 r u 2 c i 3 j ia 3 j ie 4,b 4 q i 4 t ong 4 d q 4 k u 4 s i 4 q 4 q 4
319,110647,d ui 4 y v 2 d i 4 w ei 4 d i 1 d e 5 d ang 1 r an 2 g eng 1 k e 3 s ui 2 b ian 4 x ie 1 f an 3 zh eng 4 sh ei 2 y e 3 m ing 2 b ai 5,d ui 4 y v 2 d i 4 w ei 4 d i 1 d e 5 d ang 1 r an 2 g eng 1 k e 3 s ui 2 b ian 4 x ie 1 f an 3 zh eng 4 sh ei 2 y e 3 m ing 2 b ai 5,zh v 4 q 4 j 4 d e 5 d 4 e 4 k 4 k 4 3 5 s 4 b 4 x i 4 f 4 zh 5 sh e 4 y i 4 ai 5
320,110648,zh e 4 x ie 1 b u 2 g uo 4 sh uo 1 d e 5 h ao 3 t ing 1 b a 4 l e 5,zh e 4 x ie 1 b u 2 g uo 4 sh uo 1 d e 5 h ao 3 t ing 1 b a 4 l e 5,zh x 4 p u 4 uo sh u 4 d e h ou 4 t in b e 5
321,110649,x ing 2 c i 4 r u 2 ch eng 1 p eng 2 y ou 5 h uo 4 er 2 n v 3 y ong 4 l ao 3 d a 4 l ao 3 er 4,x ing 2 x i 4 r u 2 ch eng 1 p eng 2 y ou 5 h uo 4 er 2 n v 3 y ong 4 l ao 3 d a 4 l ao 3 er 4,x 4 sx i zh 4 t ong 3 h u 4 d 4 g 4
322,110650,ch eng 1 n an 2 p u 2 y e 3 ch ang 2 y ong 4 zh ang 1 er 4 l i 5 s an 1,ch eng 1 n an 2 p u 2 y e 3 ch ang 2 y ong 4 zh ang 1 er 4 l i 5 s an 1,eng 4 f 3 ch 3 y 4 ch er 4 l 4 s 1
