,Path,Canonical,Transcript
92,PTT_7_NU_S0041_107,J a j _1 m a j _4 J a j _1 h wp a j _2,J a j _1 m a j _4 J a j _1 h wp a j _2
93,NTN_7_NU_S0042_42,v a _2 k a _3 k o _1 h ie w _6a tS M7 N _3 k u Nm _4 s uo N _5a t 7_X n _6a n 7 j _1 d O n _5a b O n _6a m i J _2,v a _2 k a _3 k o _1 h ie w _6a tS M7 N _3 k u Nm _4 s uo N _5a t 7_X n _6a n 7 j _1 d O n _5a b O n _6a m i J _2
94,NMA_7_NU_S0002_241,tS 7_X n _2 k uo k _5b t wp a n _3 v o _1 k u Nm _2 k a_X m _1 dZ 7_X n _6a,tS 7_X n _2 k uo k _5b t wp a n _3 v o _1 k u Nm _2 k a_X m _1 dZ 7_X n _6a
95,CNBA_Nu_6_S0003_130,S a_X w _1 d O _5a n O _5a G a_X p _6b J M N _4 k O n _1 dZ i _2,s a_X w _1 d O _5a l O _5a G a_X p _6b J M N _4 k O n _1 dZ i _2
96,PTT_7_NU_S0041_151,t 7 _5a k u Nm _4 t_h i k _5b m uo _2 h E _2,t 7 _5a k u Nm _4 t_h i k _5b m uo _2 h E _2
97,TTMK_7_NU_S0044_294,x wp e _1 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 dZ u p _5b t 7 _5a J M N _4 k 7_X w _1 h O j _3 n a_X j _2 J E _5a,x wp e _1 7 j _1 k 7_X w _6a tS a _3 l 7 j _2 dZ u p _5b t 7 _5a J M N _4 k 7_X w _1 h O j _3 n a_X j _2 J E _5a
98,TTMK_7_NU_S0044_253,d 7_X w _6a v a w _2 ts_ o _4 k u _4,d 7_X w _6a v a w _2 ts_ o _4 k u _4
99,LXT_Nam_6_S0008_70,S O j _5a v a _2 z e _1,s O j _5a v a _2 z e _1
100,TQA_7_NAM_S0045_61,t 7 _5a S E _4 tS a _3 l 7 j _2 d 7_X j _1 l a _2 k 7_X w _1 k uo _3 t 7 _5a,t 7 _5a S E _4 tS a _3 l 7 j _2 d 7_X j _1 l a _2 k 7_X w _1 k uo _3 t 7 _5a
101,NHM_7_NU_S0006_174,b e _6a h a _6a d a N _5a k i J _5a ts_ u _3 J 7_X n _1 s i n _1 G M j _3 t 7 j _5a N a j _2 ts_ a w _2 m M N _2 m O n _5a k wp a _2 b ie w _5a,b e _6a h a _6a d a N _5a k i J _5a ts_ u _3 J 7_X n _1 s i n _1 G M j _3 t 7 j _5a N a j _2 ts_ a w _2 m M N _2 m O n _5a k wp a _2 b ie w _5a
102,TTD_7_NAM_S0001_70,m o j _4 n a_X m _1 b o _2 k 7_X w _1 d E _3 J ie w _2 l M7 _5a m o j _4 l M7 _5a h a j _1 tS M N _5a,m o j _4 l a_X m _1 b o _2 k 7_X w _1 d E _3 J ie w _2 l M7 _5a m o j _4 l M7 _5a h a j _1 tS M N _5a
103,LXT_Nam_6_S0008_10,ts_ u _5a r a _1 l e J _6a ts_ O _1 G a _2 m a j _5a m 7 _1,ts_ u _5a r a _1 l e J _6a ts_ O _1 G a _2 m a j _5a m 7 _1
104,GQM_Nam_6_S0006_93,n a N _2 t ie n _1 k a _5a l a m _2 dZ i _2 d e _3 z 7_X n _1 d i _1 b ie n _3 h e t _5b b uo n _2,n a N _2 t ie n _1 k a _5a l a m _2 dZ i _2 d e _3 z 7_X n _4 d i _1 b ie n _3 h e t _5b b uo n _2
105,NQH_7_NAM_S0049_58,k o _1 dZ a w _5a l 7 p _5b E m _1 J E _5a,k o _1 dZ a w _5a l 7 p _5b E m _1 J E _5a
106,THA_7_NU_S0043_56,S M _6a l wp ie n _6a t 7_X p _6b k ie n _1 tS i _2 k uo _3 t_h 7_X j _2 N wp ie n _4 N O_X kp _6b k i _5a d e _3 d a t _6b d M7 k _6b d ie w _2 m i J _2 m O_X Nm _1 M7 k _5b,S M _6a l wp ie n _6a t 7_X p _6b k ie n _1 tS i _2 k uo _3 t_h 7_X j _2 N wp ie n _4 N O_X kp _6b k i _5a d e _3 d a t _6b d M7 k _6b d ie w _2 m i J _2 m O_X Nm _1 M7 k _5b
107,ĐNL_Nu_6_S0007_11,x i _1 m E _6a m a_X t _6b tS 7 j _2 G O j _6a h a t _6b n a_X N _5a b a m _5a k E_X J _5a t a_X j _1 h o Nm _2 k uo _3 m E _6a v e _2 b e n _1 k ie _1 n u j _5a,x i _1 m E _6a m a_X t _6b tS 7 j _2 G O j _6a h a t _6b n a_X N _5a b a m _5a k E_X J _5a t a_X j _1 h o Nm _2 k uo _3 m E _6a v e _2 b e n _1 k ie _1 n u j _5a
108,NMA_7_NU_S0002_233,v i _6a v uo _1 d 7_X w _2 t ie n _1 l 7_X p _6b r a _1 n M7 k _5b t a _1 l a _2 a j _1,v i _6a v uo _1 d 7_X w _2 t ie n _1 l 7_X p _6b r a _1 n M7 k _5b t a _1 l a _2 a j _1
109,NMA_7_NU_S0002_53,r M N _2 l a _2 k 7_X j _1 s u m _5a s i t _5b,r M N _2 l a _2 k 7_X j _1 s u m _5a s i t _5b
110,NQH_7_NAM_S0049_74,f M7 N _1 7 j _1 t 7 _5a d O_X kp _6b s O_X Nm _1 r o j _2 k 7_X w _6a d O_X kp _6b t ie p _5b J E _5a,f M7 N _1 7 j _1 t 7 _5a d O_X kp _6b s O_X Nm _1 r o j _2 k 7_X w _6a d O_X kp _6b t ie p _5b J E _5a
111,ĐNK_7_NU_S0048_296,b e _1 d o j _5a v 7 j _5a h wp a _5a,b e _1 d o j _5a v 7 j _5a h wp a _5a
112,NHM_7_NU_S0006_111,n a_X m _1 7_X j _5a l uo _5a t o t _5b k wp a _5a b o Nm _1 n a w _2 k u Nm _4 k u Nm _4 b o Nm _1 n a w _2 b o Nm _1 n 7_X j _5a k u Nm _4 m 7_X j _3 d e w _2 n a_X N _6a tS i w _4,n a_X m _1 7_X j _5a l uo _5a t o t _5b k wp a _5a b o Nm _1 n a w _2 k u Nm _4 k u Nm _4 b o Nm _1 n a w _2 b o Nm _1 n 7_X j _5a k u Nm _4 m 7_X j _3 d e w _2 n a_X N _6a tS i w _4
113,TQA_7_NAM_S0045_81,r a_X w _1 s u m _1 s wp e _1 7 _3 r a_X w _1 s u m _1 s wp e _1 7 _3 tS e n _1 b a j _4,r a_X w _1 s u m _1 s wp e _1 7 _3 r a_X w _1 s u m _1 s wp e _1 7 _3 tS e n _1 b a j _4
114,THA_Nu_6_S00042_117,t 7 _5a d M7 k _6b s E m _1 tS e n _1 t i _1 v i _1 r o j _2,t 7 _5a d M7 k _6b s E m _1 tS e n _1 t i _1 v i _1 r o j _2
115,ĐNK_7_NU_S0048_187,t_h i _2 r a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2,t_h i _2 r a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2
116,ĐNK_7_NU_S0048_76,v i _1 v u _1 v i _1 v u t _5b t M _2 tS e n _1 tS 7 j _2 s E_X J _1 t_h a_X m _3,v i _1 v u _1 v i _1 v u t _5b t M _2 tS e n _1 tS 7 j _2 s E_X J _1 t_h a m _3
117,CPT_Nu_6_S0004_130,k a _5a m a_X N _1 k a m _3 t_h 7_X j _5a t_h e _5a n a w _2,k a _5a m a_X N _1 k a m _3 t_h 7_X j _5a t_h e _5a n a w _2
118,TPA_Nu_6_S0009_168,ts_ u Nm _5a t o j _1 h M7 _5a v ie t _5b t_h M _1 ts_ O _1 t_h 7_X j _2 d e _3 t_h 7_X j _2 x o Nm _1 t_h 7_X j _5a t_h ie w _5a ts_ u Nm _5a t o j _1 tS O_X Nm _1 m 7_X j _5a t_h a N _5a h E _2,ts_ u Nm _5a t o j _1 h M7 _5a v ie t _5b t_h M _1 ts_ O _1 t_h 7_X j _2 d e _3 t_h 7_X j _2 x o Nm _1 t_h 7_X j _5a t_h ie w _5a ts_ u Nm _5a t o j _1 tS O_X Nm _1 m 7_X j _5a t_h a N _5a h E _2
119,NMA_7_NU_S0002_12,ts_ ie w _2 k a w _1 k uo _3 h M7 w _1 k a w _1 k o _3 dZ i _2 t_h wp 7_X n _6a t ie n _6a v a _2 k O _5a dZ i _2 b 7_X t _5b t ie n _6a,ts_ ie w _2 k a w _1 k uo _3 h M7 w _1 k a w _1 k o _3 dZ i _2 t_h wp 7_X n _6a t ie n _6a v a _2 k O _5a dZ i _2 b 7_X t _5b t ie n _6a
120,CNBA_Nu_6_S0003_173,b a _1 k a _5a m 7_X p _6b ts_ a_X N _3 t i m _2 r a _1 k a _5a m a_X N _1,b a _1 k a _5a m 7_X p _6b ts_ a_X N _3 t i m _2 z a _1 k a _5a m a_X N _1
121,NTM_Nam_6_S00010_21,t 7 _5a b ie t _5b k 7_X w _6a k u Nm _4 d O_X kp _6b h a_X j _1 l a_X m _5a J E _5a,t 7 _5a b ie t _5b k 7_X w _6a k u Nm _4 d O_X kp _6b h a_X j _1 l a_X m _5a J E _5a
122,PC_7_NAM_S0004_3,m o t _6b d a n _2 k O _2 b E_X k _6b,m o t _6b d a n _2 k O _2 b E_X k _6b
123,CPT_Nu_6_S0004_104,7 _3 b ie n _3 l 7 n _5a k O _5a m o t _6b ts_ u _5a k a _5a m a_X N _1 J O _3,7 _3 b ie n _3 l 7 n _5a k O _5a m o t _6b ts_ u _5a k a _5a m a_X N _1 J O _3
124,GQM_Nam_6_S0006_60,t 7 _5a ts_ M7 _1 k 7_X w _6a a _6a,t 7 _5a ts_ M7 _1 k 7_X w _6a a _6a
125,PTL_7_NU_S0008_9,G 7_X w _5a t u j _5a k O n _1 tS e n _1 S a_X w _5a t_h a N _5a t uo j _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k E_X J _2 k 7_X j _1,G 7_X w _5a t u j _5a k O n _1 tS e n _1 s a_X w _5a t_h a N _5a t uo j _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k E_X J _2 k 7_X j _1
126,CPT_Nu_6_S0004_118,ts_ u _5a d a N _1 k o _5a t i m _2 m E _6a t_h i _2 t M _2 d a_X N _2 s a _1 ts_ 7 t _6b h ie n _6a r a _1 m o t _6b k O n _1 k a _5a m 7_X p _6b,ts_ u _5a d a N _1 k o _5a t i m _2 m E _6a t_h i _2 t M _2 d a_X N _2 s a _1 ts_ 7 t _6b h ie n _6a r a _1 m o t _6b k O n _1 k a _5a m 7_X p _6b
127,PC_7_NAM_S0004_82,v i _2 7 _3 d 7_X j _5a k O _5a r 7_X t _5b J ie w _2 k E_X J _3 d E p _6b,v i _2 7 _3 d 7_X j _5a k O _5a z 7_X t _5b J ie w _2 k E_X J _3 d E p _6b
128,THA_Nu_6_S00042_52,h o _3 l a _1 t_h O _3 f a _5a J a _2 t a _1 a _2,h o _3 l a _1 t_h O _3 f a _5a J a _2 t a _1 a _2
129,NHM_7_NU_S0006_126,k a _3 d e m _1 7_X j _5a dZ a _1 d i J _2 l a N _1 l ie w _1 k wp 7_X j _1 k wp 7_X n _2 s u Nm _1 k wp E_X J _1 b e p _5b l M7 _3 ts_ O _1 d e n _5a x i _1 b E_X J _5a ts_ i n _5a,k a _3 d e m _1 7_X j _5a dZ a _1 d i J _2 l a N _1 l ie w _1 k wp 7_X j _1 k wp 7_X n _2 s u Nm _1 k wp E_X J _1 b e p _5b l M7 _3 ts_ O _1 d e n _5a x i _1 b E_X J _5a ts_ i n _5a
130,ĐNK_7_NU_S0048_81,k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 m E_X J _3,k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 t_h a m _3
131,PTL_7_NU_S0008_85,h a_X j _1 v 7_X j _4 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2,h a_X j _1 v 7_X j _4 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2
132,THA_Nu_6_S00042_9,h a_X j _1 t 7 _5a d o _5a k 7_X w _6a,h a_X j _1 t 7 _5a d o _5a k 7_X w _6a
133,NHM_7_NU_S0006_66,N o j _2 tS O_X Nm _1 J a _2 t a _1 t_h 7_X j _5a k a _3 J M N _4 d a n _2 k a _5a r O_X Nm _2 r O_X Nm _2 t M N _2 d a n _2 t M N _2 d a n _2 s uo j _1 t_h E w _1 n M7 k _5b v a w _2 t 7_X n _6a d o Nm _2 S 7_X w _1,N o j _2 tS O_X Nm _1 J a _2 t a _1 t_h 7_X j _5a k a _3 J M N _4 d a n _2 k a _5a r O_X Nm _2 r O_X Nm _2 t M N _2 d a n _2 t M N _2 d a n _2 s uo j _1 t_h E w _1 n M7 k _5b v a w _2 t 7_X n _6a d o Nm _2 s 7_X w _1
134,CTT_Nam_6_S00044_5,t i _1 v i _1 k O _5a k a _5a m 7_X p _6b,t i _1 v i _1 k O _5a k a _5a m 7_X p _6b
135,TQA_7_NAM_S0045_156,ts_ i m _1 S E _3 S o Nm _5a 7 _3 tS e n _1 k 7_X j _1 n e n _1 f a j _3 b a m _5a v a w _2 k E_X J _2 k 7_X j _1 b a_X N _2 k a _3 h a j _1 ts_ 7_X n _1 ts_ O _1 x O j _3 N a _4,ts_ i m _1 S E _3 S o Nm _5a 7 _3 tS e n _1 k 7_X j _1 n e n _1 f a j _3 b a m _5a v a w _2 k E_X J _2 k 7_X j _1 b a_X N _2 k a _3 h a j _1 ts_ 7_X n _1 ts_ O _1 x O j _3 N a _4
136,TTMK_7_NU_S0044_2,t 7 _5a d o _5a k a k _5b k 7_X w _6a tS M7 k _5b h i J _2 E_X J _3 S o _5a m o t _6b l a _2 ts_ i m _1 dZ i _2 v 7_X j _6a,t 7 _5a d o _5a k a k _5b k 7_X w _6a tS M7 k _5b h i J _2 E_X J _3 S o _5a m o t _6b l a _2 ts_ i m _1 dZ i _2 v 7_X j _6a
137,NTN_7_NU_S0042_8,k uo j _5a h E_X J _2 l a N _1 m o j _4 t 7_X N _2 d e w _2 k O _5a x u _1 v e _6a S i J _1 r o Nm _6a r a j _4 v a _2 S E_X k _6b S E _4,k uo j _5a h E_X J _2 l a N _1 m o j _4 t 7_X N _2 d e w _2 k O _5a x u _1 v e _6a S i J _1 r o Nm _6a r a j _4 v a _2 S E_X k _6b S E _4
138,NHM_7_NU_S0006_78,7 _3 m o t _6b t i J _3 7 _3 m ie n _2 n a m _1,7 _3 m o t _6b t i J _3 7 _3 m ie n _2 n a m _1
139,HYT_Nu_6_S0005_1,S a_X w _1 d 7_X j _1 t 7 _5a S E _4 d O_X kp _6b b a j _2 ts_ uo t _6b u t _5b,S a_X w _1 d 7_X j _1 t 7 _5a s E _4 d O_X kp _6b b a j _2 ts_ uo t _6b u t _5b
140,PTT_7_NU_S0041_85,J a j _1 m a j _4 J a j _1 h wp a j _2,J a j _1 m a j _4 J a j _1 h wp a j _2
141,LDMT_Nam_6_S00047_34,S E _3 k e _3 t o _3 k uo _3 n O _5a J O _3 J M _1 h o p _6b z ie m _1 m a _2 d E p _6b,S E _3 k e _3 t o _3 k uo _3 n O _5a J O _3 J M _1 h o p _6b z ie m _1 m a _2 d E p _6b
142,PTT_7_NU_S0041_68,s e _1 v i _2 S a w _1 m uo _2 t_h u _1 d a N _5a ie w _1,s e _1 v i _2 S a w _1 m uo _2 t_h u _1 d a N _5a ie w _1
143,CNBA_Nu_6_S0003_144,t M _6a J ie n _1 m 7_X t _5b h u t _5b k a _5a m a_X N _1 k a _5a m 7_X p _6b N 7 _5a r a _1,t M _6a J ie n _1 m 7_X t _5b h u t _5b k a _5a m a_X N _1 k a _5a m 7_X p _6b N 7 _5a r a _1
144,ĐNK_7_NU_S0048_31,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a
145,ĐNK_7_NU_S0048_36,k 7_X j _1 k a m _1 v a N _2 t_h e m _1 tS a j _5a,k 7_X j _1 k a m _1 v a N _2 t_h e m _1 tS a j _5a
146,NNM_Nu_6_S00045_74,b 7 j _3 v i _2 b a _1 ts_ u _5a l 7 n _6a h a_X j _1 b i _6a S O j _5a r 7_X p _6b r i J _2,b 7 j _3 v i _2 b a _1 ts_ u _5a l 7 n _6a h a_X j _1 b i _6a S O j _5a r 7_X p _6b r i J _2
147,NQH_7_NAM_S0049_44,h a N _2 N a_X j _2 E m _1 d M7 k _6b d e n _5a tS M7 N _2 G a_X p _6b k a k _5b b a n _6a v a _2 k o _1 dZ a w _5a,h a N _2 N a_X j _2 E m _1 d M7 k _6b d e n _5a tS M7 N _2 G a_X p _6b k a k _5b b a n _6a v a _2 k o _1 dZ a w _5a
148,NQH_7_NAM_S0049_34,k a k _5b b a n _6a 7 j _1 n e w _5a k O _5a k a k _5b b a n _6a 7 _3 n 7 j _1 x a k _5b d e n _5a t_h a_X m _1 tS M7 N _2,k a k _5b b a n _6a 7 j _1 n e w _5a k O _5a k a k _5b b a n _6a 7 _3 n 7 j _1 x a k _5b d e n _5a t_h a_X m _1 tS M7 N _2
149,NNM_Nu_6_S00045_109,k a _5a S 7_X w _5a N u _1 N o kp _5b l 7_X p _6b t M k _5b h a _5a m ie N _6a t O _1,k a _5a S 7_X w _5a N u _1 N o kp _5b l 7_X p _6b t M k _5b h a _5a m ie N _6a t O _1
150,TTD_7_NAM_S0001_84,r o j _2 b 7_X j _1 dZ 7 _2 b a k _5b h a N _2 s O m _5a x E n _1 E m _1 x E w _5a ts_ a_X m _1 d a n _2 G a _2 m 7 j _5a n 7 _3 t_h i _2 k 7_X w _6a S E _4 n O j _5a J M _1 n a w _2 v a _2 k a m _3 7 n _1 J M _1 n a w _2,z o j _2 b 7_X j _1 dZ 7 _2 b a k _5b h a N _2 s O m _5a x E n _1 E m _1 x E w _5a ts_ a_X m _1 d a n _2 G a _2 m 7 j _5a n 7 _3 t_h i _2 k 7_X w _6a s E _4 n O j _5a J M _1 n a w _2 v a _2 k a m _3 7 n _1 J M _1 n a w _2
151,GQM_Nam_6_S0006_22,v i _2 ts_ uo t _6b u t _5b t_h 7_X j _5a m o t _6b k O n _1 k wp a j _5a v 7_X t _6b,v i _2 ts_ uo t _6b u t _5b t_h 7_X j _5a m o t _6b k O n _1 k wp a j _5a v 7_X t _6b
152,NTM_Nam_6_S00010_43,n o j _2 h u _4 ts_ a j _2 dZ O _3 r a _5a G a w _5a l M7 k _6b l ie m _2,n o j _2 h u _4 ts_ a j _2 dZ O _3 r a _5a G a w _5a l M7 k _6b l ie m _2
153,VTA_Nam_6_S0002_1,x a N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a b a w _3 d O_X kp _6b b a j _2 t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1 ts_ O _1 k 7_X w _6a N E _1 J E _5a,x a N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a b a w _3 d O_X kp _6b b a j _2 t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1 ts_ O _1 k 7_X w _6a N E _1 J E _5a
154,NHM_7_NU_S0006_85,b 7_X j _1 dZ 7 _2 b a n _6a h O j _3 l a j _6a m i J _2 d i _1,b 7_X j _1 dZ 7 _2 b a n _6a h O j _3 l a j _6a m i J _2 d i _1
155,PTL_7_NU_S0008_55,t i J _2 k a m _3 k uo _3 E m _1 v 7 j _5a k O n _1 v 7_X t _6b,t i J _2 k a m _3 k uo _3 E m _1 v 7 j _5a k O n _1 v 7_X t _6b
156,ĐNL_Nu_6_S0007_30,k a _5a v a _2 ts_ i m _1,k a _5a v a _2 ts_ i m _1
157,NQH_7_NAM_S0049_21,h M7 N _1 7 j _1 k 7_X w _6a v 7 j _5a t 7 _5a k u Nm _2 t i m _2 h ie w _3 f 7_X n _2 d O_X kp _6b h ie w _3 J E _5a,h M7 N _1 7 j _1 k 7_X w _6a v 7 j _5a t 7 _5a k u Nm _2 t i m _2 h ie w _3 f 7_X n _2 d O_X kp _6b h ie w _3 J E _5a
158,CPT_Nu_6_S0004_52,l M7 t _5b v a n _5a,l M7 t _5b v a n _5a
159,TTMK_7_NU_S0044_76,b e _1 r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4,b e _1 r a_X w _1 s u m _1 s wp e _1 n M7 N _1 b a j _4
160,HYT_Nu_6_S0005_65,t 7 _5a d a _4 J i n _2 t_h 7_X j _5a k O n _1 k a _5a k a _5a h E w _1 v a _2 k a _5a v a _2 k uo _1,t 7 _5a d a _4 J i n _2 t_h 7_X j _5a k O n _1 k a _5a k a _5a h E w _1 v a _2 k a _5a v a _2 k uo _1
161,NMA_7_NU_S0002_40,l O_X Nm _2 S uo j _5a J ie w _2 d a _5a S a_X k _5b,l O_X Nm _2 s uo j _5a J ie w _2 d a _5a s a_X t _5b
162,NNM_Nu_6_S00045_40,S o Nm _5a tS e n _1 m o t _6b b a j _4 d 7_X t _5b tS o Nm _5a,S o Nm _5a tS e n _1 m o t _6b b a j _4 d 7_X t _5b tS o Nm _5a
163,PC_7_NAM_S0004_49,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b k O n _1 ts_ O _5a,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b k O n _1 ts_ O _5a
164,NT_7_NAM_S0009_39,v i _2 v i _2 t_h 7_X n _2 dZ O _5a x o Nm _1 t_h e _3 v i _2 o Nm _1 m E_X J _6a d a _4 l a m _2 m o t _6b N o j _1 J a _2 r 7_X t _5b v M N _4 ts_ a j _4,v i _2 v i _2 t_h 7_X n _2 dZ O _5a x o Nm _1 t_h e _3 v i _2 o Nm _1 m E_X J _6a d a _4 l a m _2 m o t _6b N o j _1 J a _2 r 7_X t _5b v M N _4 ts_ a j _4
165,PTL_7_NU_S0008_149,h a j _1 v 7_X j _1 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2,h a j _1 v 7_X j _1 v E _1 v 7_X j _3 l O _5a b 7 j _1 r 7_X t _5b t a j _2
166,CNBA_Nu_6_S0003_158,t 7 _5a d o _5a k 7_X w _6a k a _5a m a_X N _1 b O _3 ts_ a_X j _6a k a _5a m 7_X p _6b b a_X N _2 k E_X k _5b n a w _2,t 7 _5a d o _5a k 7_X w _6a k a _5a m a_X N _1 b O _3 ts_ a_X j _6a k a _5a m 7_X p _6b b a_X N _2 k E_X k _5b n a w _2
167,NDBA_7_NAM_S0010_19,d ie w _2 dZ i _2 dZ u p _5b v O j _1 f a t _5b h ie n _6a r a _1 i k _5b l 7 j _6a k uo _3 ts_ ie k _5b m u j _4 z a j _2,d ie w _2 dZ i _2 dZ u p _5b v O j _1 f a t _5b h ie n _6a r a _1 i k _5b l 7 j _6a k uo _3 ts_ ie k _5b m u j _4 z a j _2
168,TTMK_7_NU_S0044_212,v i _2 t_h e _5a k a k _5b k 7_X w _6a x o Nm _1 n e n _1 b a_X t _5b ts_ i m _1 v a _2 N a_X t _5b h wp a _1 m a _2 x o Nm _1 d e _3 i _5a t 7 j _5a dZ a _5a tS i _6a k uo _3 ts_ u Nm _5a,v i _2 t_h e _5a k a k _5b k 7_X w _6a x o Nm _1 n e n _1 b a_X t _5b ts_ i m _1 v a _2 N a_X t _5b h wp a _1 m a _2 x o Nm _1 d e _3 i _5a t 7 j _5a dZ a _5a tS i _6a k uo _3 ts_ u Nm _5a
169,GQM_Nam_6_S0006_6,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h o _1 l o _5a,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h o _1 l o _5a
170,NDBA_7_NAM_S0010_154,n a_X m _1 m 7_X j _5a l uo _5a t o t _5b k wp a _5a,n a_X m _1 m 7_X j _5a l uo _5a t o t _5b k wp a _5a
171,PTL_7_NU_S0008_52,d O _5a l a _2 k O n _1 x i _3,d O _5a l a _2 k O n _1 x i _3
172,NTN_7_NU_S0042_87,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b
173,PTL_7_NU_S0008_77,G 7_X w _5a t u j _5a k O n _1 tS e n _1 S a_X w _5a t_h a N _5a t uo j _3 f 7 _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k 7_X j _1,G 7_X w _5a t u j _5a k O n _1 tS e n _1 s a_X w _5a t_h a N _5a t uo j _3 f 7 _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k 7_X j _1
174,NNM_Nu_6_S00045_111,N a_X j _1 l u kp _5b d O _5a l 7_X p _6b t M k _5b,N a_X j _1 l u kp _5b d O _5a l 7_X p _6b t M k _5b
175,CNBA_Nu_6_S0003_151,k a _5a m 7_X p _6b a p _5b S a t _5b k a _5a m a_X N _1,k a _5a m 7_X p _6b a p _5b s a t _5b k a _5a m a_X N _1
176,LDMT_Nam_6_S00047_8,E m _1 J 7 _2 ts_ i _6a t i m _2 t_h e _5a ts_ i _6a d a _4 t i m _2 r a _1 z E p _5b ts_ O _1 E m _1 ts_ M7 _1,E m _1 J 7 _2 ts_ i _6a t i m _2 t_h e _5a ts_ i _6a d a _4 t i m _2 r a _1 z E p _5b ts_ O _1 E m _1 ts_ M7 _1
177,VTA_Nam_6_S0002_16,t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1,t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1
178,THA_7_NU_S0043_103,J ie w _2 i _5a k ie n _5a d M7 k _6b d M7 _1 r a _1 k a k _5b b a n _6a k O _5a t_h M7 N _1 t o j _1 x o Nm _1 t o j _1 S E _4 x o Nm _1 n 7 _3 h wp a _1 d M7 k _6b n M7 _4,J ie w _2 i _5a k ie n _5a d M7 k _6b d M7 _1 r a _1 k a k _5b b a n _6a k O _5a t_h M7 N _1 t o j _1 x o Nm _1 t o j _1 S E _4 x o Nm _1 n 7 _3 h wp a _1 d M7 k _6b n M7 _4
179,NDBA_7_NAM_S0010_24,x o Nm _1 l 7_X w _1 S a_X w _1 J M N _4 ts_ o _4 d 7_X t _5b m O_X kp _6b l e n _1 J ie w _2 m 7_X m _2 k 7_X j _1 s E_X J _1 t o t _5b,x o Nm _1 l 7_X w _1 s a_X w _1 J M N _4 ts_ o _4 d 7_X t _5b m O_X kp _6b l e n _1 J ie w _2 m 7_X m _2 k 7_X j _1 s E_X J _1 t o t _5b
180,PTL_7_NU_S0008_68,x u Nm _3 l O_X Nm _1 m o Nm _6a t_h e _5a t ie n _2 S M _3,x u Nm _3 l O_X Nm _1 m o Nm _6a t_h e _5a l ie n _2 s M _3
181,PTT_7_NU_S0041_73,m uo _2 t_h u _1 d a _5a ie w _1 l a _2 v i _2 t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1,m uo _2 t_h u _1 d a _5a ie w _1 l a _2 v i _6a t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1
