,Path,Canonical,Transcript
90,NHM_7_NU_S0006_126,k a _3 d e m _1 7_X j _5a dZ a _1 d i J _2 l a N _1 l ie w _1 k wp 7_X j _1 k wp 7_X n _2 s u Nm _1 k wp E_X J _1 b e p _5b l M7 _3 ts_ O _1 d e n _5a x i _1 b E_X J _5a ts_ i n _5a,k a _3 d e m _1 7_X j _5a dZ a _1 d i J _2 l a N _1 l ie w _1 k wp 7_X j _1 k wp 7_X n _2 s u Nm _1 k wp E_X J _1 b e p _5b l M7 _3 ts_ O _1 d e n _5a x i _1 b E_X J _5a ts_ i n _5a
91,ĐNK_7_NU_S0048_81,k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 m E_X J _3,k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 t_h a m _3
92,PTL_7_NU_S0008_85,h a_X j _1 v 7_X j _4 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2,h a_X j _1 v 7_X j _4 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2
93,THA_Nu_6_S00042_9,h a_X j _1 t 7 _5a d o _5a k 7_X w _6a,h a_X j _1 t 7 _5a d o _5a k 7_X w _6a
94,NHM_7_NU_S0006_66,N o j _2 tS O_X Nm _1 J a _2 t a _1 t_h 7_X j _5a k a _3 J M N _4 d a n _2 k a _5a r O_X Nm _2 r O_X Nm _2 t M N _2 d a n _2 t M N _2 d a n _2 s uo j _1 t_h E w _1 n M7 k _5b v a w _2 t 7_X n _6a d o Nm _2 S 7_X w _1,N o j _2 tS O_X Nm _1 J a _2 t a _1 t_h 7_X j _5a k a _3 J M N _4 d a n _2 k a _5a r O_X Nm _2 r O_X Nm _2 t M N _2 d a n _2 t M N _2 d a n _2 s uo j _1 t_h E w _1 n M7 k _5b v a w _2 t 7_X n _6a d o Nm _2 s 7_X w _1
95,NTN_7_NU_S0042_8,k uo j _5a h E_X J _2 l a N _1 m o j _4 t 7_X N _2 d e w _2 k O _5a x u _1 v e _6a S i J _1 r o Nm _6a r a j _4 v a _2 S E_X k _6b S E _4,k uo j _5a h E_X J _2 l a N _1 m o j _4 t 7_X N _2 d e w _2 k O _5a x u _1 v e _6a S i J _1 r o Nm _6a r a j _4 v a _2 S E_X k _6b S E _4
96,NHM_7_NU_S0006_78,7 _3 m o t _6b t i J _3 7 _3 m ie n _2 n a m _1,7 _3 m o t _6b t i J _3 7 _3 m ie n _2 n a m _1
97,HYT_Nu_6_S0005_1,S a_X w _1 d 7_X j _1 t 7 _5a S E _4 d O_X kp _6b b a j _2 ts_ uo t _6b u t _5b,S a_X w _1 d 7_X j _1 t 7 _5a s E _4 d O_X kp _6b b a j _2 ts_ uo t _6b u t _5b
98,PTT_7_NU_S0041_85,J a j _1 m a j _4 J a j _1 h wp a j _2,J a j _1 m a j _4 J a j _1 h wp a j _2
99,LDMT_Nam_6_S00047_34,S E _3 k e _3 t o _3 k uo _3 n O _5a J O _3 J M _1 h o p _6b z ie m _1 m a _2 d E p _6b,S E _3 k e _3 t o _3 k uo _3 n O _5a J O _3 J M _1 h o p _6b z ie m _1 m a _2 d E p _6b
100,PTT_7_NU_S0041_68,s e _1 v i _2 S a w _1 m uo _2 t_h u _1 d a N _5a ie w _1,s e _1 v i _2 S a w _1 m uo _2 t_h u _1 d a N _5a ie w _1
101,CNBA_Nu_6_S0003_144,t M _6a J ie n _1 m 7_X t _5b h u t _5b k a _5a m a_X N _1 k a _5a m 7_X p _6b N 7 _5a r a _1,t M _6a J ie n _1 m 7_X t _5b h u t _5b k a _5a m a_X N _1 k a _5a m 7_X p _6b N 7 _5a r a _1
102,ĐNK_7_NU_S0048_31,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a,h o m _1 n a_X j _1 v e _2 m 7 _3 h o j _6a
103,ĐNK_7_NU_S0048_36,k 7_X j _1 k a m _1 v a N _2 t_h e m _1 tS a j _5a,k 7_X j _1 k a m _1 v a N _2 t_h e m _1 tS a j _5a
104,NNM_Nu_6_S00045_74,b 7 j _3 v i _2 b a _1 ts_ u _5a l 7 n _6a h a_X j _1 b i _6a S O j _5a r 7_X p _6b r i J _2,b 7 j _3 v i _2 b a _1 ts_ u _5a l 7 n _6a h a_X j _1 b i _6a S O j _5a r 7_X p _6b r i J _2
105,NNM_Nu_6_S00045_109,k a _5a S 7_X w _5a N u _1 N o kp _5b l 7_X p _6b t M k _5b h a _5a m ie N _6a t O _1,k a _5a S 7_X w _5a N u _1 N o kp _5b l 7_X p _6b t M k _5b h a _5a m ie N _6a t O _1
106,TTD_7_NAM_S0001_84,r o j _2 b 7_X j _1 dZ 7 _2 b a k _5b h a N _2 s O m _5a x E n _1 E m _1 x E w _5a ts_ a_X m _1 d a n _2 G a _2 m 7 j _5a n 7 _3 t_h i _2 k 7_X w _6a S E _4 n O j _5a J M _1 n a w _2 v a _2 k a m _3 7 n _1 J M _1 n a w _2,z o j _2 b 7_X j _1 dZ 7 _2 b a k _5b h a N _2 s O m _5a x E n _1 E m _1 x E w _5a ts_ a_X m _1 d a n _2 G a _2 m 7 j _5a n 7 _3 t_h i _2 k 7_X w _6a s E _4 n O j _5a J M _1 n a w _2 v a _2 k a m _3 7 n _1 J M _1 n a w _2
107,GQM_Nam_6_S0006_22,v i _2 ts_ uo t _6b u t _5b t_h 7_X j _5a m o t _6b k O n _1 k wp a j _5a v 7_X t _6b,v i _2 ts_ uo t _6b u t _5b t_h 7_X j _5a m o t _6b k O n _1 k wp a j _5a v 7_X t _6b
108,NTM_Nam_6_S00010_43,n o j _2 h u _4 ts_ a j _2 dZ O _3 r a _5a G a w _5a l M7 k _6b l ie m _2,n o j _2 h u _4 ts_ a j _2 dZ O _3 r a _5a G a w _5a l M7 k _6b l ie m _2
109,VTA_Nam_6_S0002_1,x a N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a b a w _3 d O_X kp _6b b a j _2 t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1 ts_ O _1 k 7_X w _6a N E _1 J E _5a,x a N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a b a w _3 d O_X kp _6b b a j _2 t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1 ts_ O _1 k 7_X w _6a N E _1 J E _5a
110,NHM_7_NU_S0006_85,b 7_X j _1 dZ 7 _2 b a n _6a h O j _3 l a j _6a m i J _2 d i _1,b 7_X j _1 dZ 7 _2 b a n _6a h O j _3 l a j _6a m i J _2 d i _1
111,PTL_7_NU_S0008_55,t i J _2 k a m _3 k uo _3 E m _1 v 7 j _5a k O n _1 v 7_X t _6b,t i J _2 k a m _3 k uo _3 E m _1 v 7 j _5a k O n _1 v 7_X t _6b
112,HYT_Nu_6_S0005_65,t 7 _5a d a _4 J i n _2 t_h 7_X j _5a k O n _1 k a _5a k a _5a h E w _1 v a _2 k a _5a v a _2 k uo _1,t 7 _5a d a _4 J i n _2 t_h 7_X j _5a k O n _1 k a _5a k a _5a h E w _1 v a _2 k a _5a v a _2 k uo _1
113,NMA_7_NU_S0002_40,l O_X Nm _2 S uo j _5a J ie w _2 d a _5a S a_X k _5b,l O_X Nm _2 s uo j _5a J ie w _2 d a _5a s a_X t _5b
114,NNM_Nu_6_S00045_40,S o Nm _5a tS e n _1 m o t _6b b a j _4 d 7_X t _5b tS o Nm _5a,S o Nm _5a tS e n _1 m o t _6b b a j _4 d 7_X t _5b tS o Nm _5a
115,PC_7_NAM_S0004_49,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b k O n _1 ts_ O _5a,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b k O n _1 ts_ O _5a
116,NT_7_NAM_S0009_39,v i _2 v i _2 t_h 7_X n _2 dZ O _5a x o Nm _1 t_h e _3 v i _2 o Nm _1 m E_X J _6a d a _4 l a m _2 m o t _6b N o j _1 J a _2 r 7_X t _5b v M N _4 ts_ a j _4,v i _2 v i _2 t_h 7_X n _2 dZ O _5a x o Nm _1 t_h e _3 v i _2 o Nm _1 m E_X J _6a d a _4 l a m _2 m o t _6b N o j _1 J a _2 r 7_X t _5b v M N _4 ts_ a j _4
117,PTL_7_NU_S0008_149,h a j _1 v 7_X j _1 v E _1 v 7_X j _3 n O _5a b 7 j _1 r 7_X t _5b t a j _2,h a j _1 v 7_X j _1 v E _1 v 7_X j _3 l O _5a b 7 j _1 r 7_X t _5b t a j _2
118,CNBA_Nu_6_S0003_158,t 7 _5a d o _5a k 7_X w _6a k a _5a m a_X N _1 b O _3 ts_ a_X j _6a k a _5a m 7_X p _6b b a_X N _2 k E_X k _5b n a w _2,t 7 _5a d o _5a k 7_X w _6a k a _5a m a_X N _1 b O _3 ts_ a_X j _6a k a _5a m 7_X p _6b b a_X N _2 k E_X k _5b n a w _2
119,NDBA_7_NAM_S0010_19,d ie w _2 dZ i _2 dZ u p _5b v O j _1 f a t _5b h ie n _6a r a _1 i k _5b l 7 j _6a k uo _3 ts_ ie k _5b m u j _4 z a j _2,d ie w _2 dZ i _2 dZ u p _5b v O j _1 f a t _5b h ie n _6a r a _1 i k _5b l 7 j _6a k uo _3 ts_ ie k _5b m u j _4 z a j _2
120,GQM_Nam_6_S0006_6,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h o _1 l o _5a,m u _4 n O _5a d O _3 m O _3 J O n _6a m a_X t _5b t_h o _1 l o _5a
121,NDBA_7_NAM_S0010_154,n a_X m _1 m 7_X j _5a l uo _5a t o t _5b k wp a _5a,n a_X m _1 m 7_X j _5a l uo _5a t o t _5b k wp a _5a
122,PTL_7_NU_S0008_52,d O _5a l a _2 k O n _1 x i _3,d O _5a l a _2 k O n _1 x i _3
123,NTN_7_NU_S0042_87,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b,k o _1 z a_X j _6a E m _1 t 7_X p _6b v ie t _5b
124,PTL_7_NU_S0008_77,G 7_X w _5a t u j _5a k O n _1 tS e n _1 S a_X w _5a t_h a N _5a t uo j _3 f 7 _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k 7_X j _1,G 7_X w _5a t u j _5a k O n _1 tS e n _1 s a_X w _5a t_h a N _5a t uo j _3 f 7 _3 f a j _3 t M _6a b a m _5a ts_ a_X k _5b v a w _2 l M N _1 m E _6a x i _1 m E _6a z i _1 ts_ wp ie n _3 t_h wp a_X n _1 t_h wp a_X t _5b tS e n _1 k E_X J _2 k 7_X j _1
125,NNM_Nu_6_S00045_111,N a_X j _1 l u kp _5b d O _5a l 7_X p _6b t M k _5b,N a_X j _1 l u kp _5b d O _5a l 7_X p _6b t M k _5b
126,CNBA_Nu_6_S0003_151,k a _5a m 7_X p _6b a p _5b S a t _5b k a _5a m a_X N _1,k a _5a m 7_X p _6b a p _5b s a t _5b k a _5a m a_X N _1
127,LDMT_Nam_6_S00047_8,E m _1 J 7 _2 ts_ i _6a t i m _2 t_h e _5a ts_ i _6a d a _4 t i m _2 r a _1 z E p _5b ts_ O _1 E m _1 ts_ M7 _1,E m _1 J 7 _2 ts_ i _6a t i m _2 t_h e _5a ts_ i _6a d a _4 t i m _2 r a _1 z E p _5b ts_ O _1 E m _1 ts_ M7 _1
128,VTA_Nam_6_S0002_16,t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1,t_h O _3 tS a_X N _5a v a _2 k wp a _6a x wp a N _1
129,THA_7_NU_S0043_103,J ie w _2 i _5a k ie n _5a d M7 k _6b d M7 _1 r a _1 k a k _5b b a n _6a k O _5a t_h M7 N _1 t o j _1 x o Nm _1 t o j _1 S E _4 x o Nm _1 n 7 _3 h wp a _1 d M7 k _6b n M7 _4,J ie w _2 i _5a k ie n _5a d M7 k _6b d M7 _1 r a _1 k a k _5b b a n _6a k O _5a t_h M7 N _1 t o j _1 x o Nm _1 t o j _1 S E _4 x o Nm _1 n 7 _3 h wp a _1 d M7 k _6b n M7 _4
130,NDBA_7_NAM_S0010_24,x o Nm _1 l 7_X w _1 S a_X w _1 J M N _4 ts_ o _4 d 7_X t _5b m O_X kp _6b l e n _1 J ie w _2 m 7_X m _2 k 7_X j _1 s E_X J _1 t o t _5b,x o Nm _1 l 7_X w _1 s a_X w _1 J M N _4 ts_ o _4 d 7_X t _5b m O_X kp _6b l e n _1 J ie w _2 m 7_X m _2 k 7_X j _1 s E_X J _1 t o t _5b
131,PTL_7_NU_S0008_68,x u Nm _3 l O_X Nm _1 m o Nm _6a t_h e _5a t ie n _2 S M _3,x u Nm _3 l O_X Nm _1 m o Nm _6a t_h e _5a l ie n _2 s M _3
132,PTT_7_NU_S0041_73,m uo _2 t_h u _1 d a _5a ie w _1 l a _2 v i _2 t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1,m uo _2 t_h u _1 d a _5a ie w _1 l a _2 v i _6a t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1
133,THA_7_NU_S0043_62,m o j _4 t wp 7_X n _2 t_h 7_X j _2 S E _4 t a_X N _6a m o t _6b k 7_X j _1 ts_ O _1 E m _1 n a w _2 l a _2 k e t _5b k wp a _3 h O_X kp _6b t 7_X p _6b k a w _1 J 7_X t _5b tS O_X Nm _1 t wp 7_X n _2,m o j _4 t wp 7_X n _2 t_h 7_X j _2 S E _4 t a_X N _6a m o t _6b k 7_X j _1 ts_ O _1 E m _1 n a w _2 l a _2 k e t _5b k wp a _3 h O_X kp _6b t 7_X p _6b k a w _1 J 7_X t _5b tS O_X Nm _1 t wp 7_X n _2
134,MK_7_NU_S0007_58,m o j _4 b o Nm _1 k u kp _5b s i J _1 s a_X n _5a z i w _6a z a N _2 l u Nm _1 l i J _1 J M _1 J M N _4 t ie _1 n a_X N _5a J O _3,m o j _4 b o Nm _1 k u kp _5b s i J _1 s a_X n _5a z i w _6a z a N _2 l u Nm _1 l i J _1 J M _1 J M N _4 t ie _1 n a_X N _5a J O _3
135,NDBA_7_NAM_S0010_89,k 7_X w _6a ts_ u _3 h a_X j _4 k 7 j _3 k wp 7_X n _2 a w _5a r a _1 J a_X j _3 N a_X j _1 s uo N _5a h o _2 d i _1,k 7_X w _6a ts_ u _3 h a_X j _4 k 7 j _3 k wp 7_X n _2 a w _5a z a _1 J a_X j _3 N a_X j _1 s uo N _5a h o _2 d i _1
136,PTL_7_NU_S0008_120,t 7 _5a t_h i _2 m a N _1 k O n _1 N M7 j _2 m uo N _1 t_h u _5a ts_ O _1 k 7_X w _6a n E _2,t 7 _5a t_h i _2 m a N _1 k O n _1 N M7 j _2 m uo N _1 t_h u _5a ts_ O _1 k 7_X w _6a n E _2
137,PTT_7_NU_S0041_119,t a_X j _1 dZ a _2 l a w _1 s a w _1,t a_X j _1 dZ a _2 l a w _1 s a w _1
138,HYT_Nu_6_S0005_8,n O _5a k wp a t _5b r O _4 t O _1,n O _5a k wp a t _5b r O _4 t O _1
139,TPA_Nu_6_S0009_79,ts_ i _6a t_h M7 N _1 m E _6a ts_ i _6a k wp a _5a,ts_ i _6a t_h M7 N _1 m E _6a ts_ i _6a k wp a _5a
140,PC_7_NAM_S0004_123,n O _5a k O _5a m o t _6b b o _6a l o Nm _1 m a_X w _2 tS a_X N _5a v a _2 J M N _4 S O_X kp _6b v a N _2,n O _5a k O _5a m o t _6b b o _6a l o Nm _1 m a_X w _2 tS a_X N _5a v a _2 J M N _4 s O_X kp _6b v a N _2
141,NMA_7_NU_S0002_240,dZ a_X k _6b N wp ie n _1 ts_ O _1 S M _5a t_h 7_X n _2 S a N _1 dZ a _3 v 7 _2 m M7 n _6a d M7 N _2 d e _3 s 7_X m _1 ts_ ie m _5a n M7 k _5b t a _1,dZ a_X k _6b N wp ie n _1 ts_ O _1 s M _5a t_h 7_X n _2 s a N _1 dZ a _3 v 7 _2 m M7 n _6a d M7 N _2 d e _3 s 7_X m _1 ts_ ie m _5a n M7 k _5b t a _1
142,PC_7_NAM_S0004_133,k O n _2 tS O_X Nm _1 k a k _5b d o _2 z u Nm _2 h O_X kp _6b t 7_X p _6b t_h i _2 k 7_X w _6a t_h i k _5b J 7_X t _5b l a _2 d o _2 z u Nm _2 n a w _2,k O n _2 tS O_X Nm _1 k a k _5b d o _2 z u Nm _2 h O_X kp _6b t 7_X p _6b t_h i _2 k 7_X w _6a t_h i k _5b J 7_X t _5b l a _2 d o _2 z u Nm _2 n a w _2
143,NMA_7_NU_S0002_81,v O j _1 v 7_X n _6a t a j _3 G 7_X w _5a s u Nm _1 f O_X Nm _1,v O j _1 v 7_X n _6a t a j _3 G 7_X w _5a s u Nm _1 f O_X Nm _1
144,LXT_Nam_6_S0008_116,t_h E w _1 t 7 _5a v i _2 O_X Nm _1 N E _1 l 7 j _2 m E _6a l a m _2 s O_X Nm _1 v e _2 m 7 j _5a d i _1 ts_ 7 j _1,t_h E w _1 t 7 _5a v i _2 O_X Nm _1 N E _1 l 7 j _2 m E _6a l a m _2 s O_X Nm _1 v e _2 m 7 j _5a d i _1 ts_ 7 j _1
145,NHM_7_NU_S0006_44,v i _2 d a _4 s o _1 d o _3 b a _1 l 7_X n _2 N o j _1 J a _2 k uo _3 o Nm _1 m E_X J _6a x ie n _5a v a _2 J M N _4 N M7 j _2 z 7_X n _1 x a k _5b x ie n _5a h O _6a x O _5a 7 _3,v i _2 d a _4 s o _1 d o _3 b a _1 l 7_X n _2 N o j _1 J a _2 k uo _3 o Nm _1 m E_X J _6a x ie n _5a v a _2 J M N _4 N M7 j _2 z 7_X n _1 x a k _5b x ie n _5a h O _6a x O _5a 7 _3
146,LXT_Nam_6_S0008_4,d M7 k _6b,d M7 k _6b
147,NDBA_7_NAM_S0010_106,t 7_X t _5b k a _3 l a _2 k uo _3 b a _2 t M7 k _5b,t 7_X t _5b k a _3 l a _2 k uo _3 b a _2 t M7 k _5b
148,NMA_7_NU_S0002_158,ts_ ie w _2 h E _2 h o m _1 n a w _1,ts_ ie w _2 h E _2 h o m _1 n a w _1
149,NDBA_7_NAM_S0010_92,k M w _5a v 7 j _5a k M w _5a v 7 j _5a b O n _6a tS o m _6a d a _4 k M7 p _5b l 7_X j _5a k wp 7_X n _2 a w _5a k uo _3 ts_ u _3 J 7_X n _1 t o j _1 x i _1 d a N _1 t a_X m _5a,k M w _5a v 7 j _5a k i w _5a v o j _5a b O n _6a tS o m _6a d a _4 k M7 p _5b l 7_X j _5a k wp 7_X n _2 a w _5a k uo _3 ts_ u _3 J 7_X n _1 t o j _1 x i _1 d a N _1 t a_X m _5a
150,PC_7_NAM_S0004_88,k wp e _1 b a n _6a k O _5a d a_X k _6b S a n _3 dZ i _2,k wp e _1 b a n _6a k O _5a d a_X k _6b s a n _3 dZ i _2
151,TPA_Nu_6_S0009_62,d e _3 t 7 _5a k e _3 J E _5a,d e _3 t 7 _5a k e _3 J E _5a
152,THA_Nu_6_S00042_110,ts_ O _5a s u _2 ts_ O _5a s u _2 S 7 _6a k wp a _5a,ts_ O _5a s u _2 ts_ O _5a s u _2 S 7 _6a k wp a _5a
153,ĐNK_7_NU_S0048_88,t i m _2 J M N _4 t M _2 N M _4 t a _3 v E _3 d E p _6b k uo _3 m a_X t _6b h o _2 i _1 r 7 _1 p a w _1,t i m _2 J M N _4 t M _2 N M _4 t a _3 v E _3 d E p _6b k uo _3 m a_X t _6b h o _2 i _1 r 7 _1 p a w _1
154,THA_Nu_6_S00042_231,d u Nm _5a r o j _2 k 7_X w _6a dZ O j _3 k wp a _5a,d u Nm _5a r o j _2 k 7_X w _6a dZ O j _3 k wp a _5a
155,TTT_Nu_6_S00049_6,t i _1 v i _1 k O _5a k a _5a m 7_X p _6b,t i _1 v i _1 k O _5a k a _5a m 7_X p _6b
156,NMA_7_NU_S0002_264,k uo k _5b t wp a n _3 k O n _2 tS E _3 m a _2 d a _4 b ie t _5b l O _1 v ie k _6b n M7 k _5b t a _1 t a _1 k O _5a l 7 j _2 x E n _1,k uo k _5b t wp a n _3 k O n _2 tS E _3 m a _2 d a _4 b ie t _5b l O _1 v ie k _6b n M7 k _5b t a _1 t a _1 k O _5a l 7 j _2 x E n _1
157,TTD_7_NAM_S0001_181,tS 7_X w _1 r a _1 N wp a j _2 r uo N _6a tS 7_X w _1 k a_X j _2 v 7 j _5a t a _1,tS 7_X w _1 z a _1 N wp a j _2 z uo N _6a tS 7_X w _1 k a_X j _2 v 7 j _5a t a _1
158,HYT_Nu_6_S0005_22,t 7 _5a d o _5a b a n _6a t a j _6a S a w _1 ts_ uo t _6b u t _5b l a j _6a b uo n _2,t 7 _5a d o _5a b a n _6a t a j _6a S a w _1 ts_ uo t _6b u t _5b l a j _6a b uo n _2
159,NTM_Nam_6_S00010_45,ts_ i m _1 x M7 w _5a tS a j _1 tS 7_X w _1,ts_ i m _1 x i w _5a tS a j _1 tS 7_X w _1
160,PC_7_NAM_S0004_100,v e _2 k wp e _1 t 7 _5a d M7 k _6b ts_ 7 j _1 v 7 j _5a k a k _5b b a n _6a 7 _3 k wp e _1 d M7 k _6b d i _1 t_h a _3 z ie w _2 7 _3 k E_X J _5a d o Nm _2 l uo _5a,v e _2 k wp e _1 t 7 _5a d M7 k _6b ts_ 7 j _1 v 7 j _5a k a k _5b b a n _6a 7 _3 k wp e _1 d M7 k _6b d i _1 t_h a _3 z ie w _2 7 _3 k E_X J _5a d o Nm _2 l uo _5a
161,NT_7_NAM_S0009_16,o Nm _1 m E_X J _6a a n _1 u j _3 v a _2 m 7 j _2 t_h 7_X n _2 t_h i J _3 t_h wp a N _3 t 7 j _5a ts_ 7 j _1,o Nm _1 m E_X J _6a a n _1 u j _3 v a _2 m 7 j _2 t_h 7_X n _2 t_h i J _3 t_h wp a N _3 t 7 j _5a ts_ 7 j _1
162,NDBA_7_NAM_S0010_84,J a _2 v uo _1 J 7_X n _6a k wp a _2 r o j _2 k a m _3 7 n _1 ts_ u _3 J 7_X n _1 k uo _3 m E w _2 m o t _6b k E_X k _5b ts_ 7_X n _1 t_h E_X J _2,J a _2 v uo _1 J 7_X n _6a k wp a _2 z o j _2 k a m _3 7 n _1 ts_ u _3 J 7_X n _1 k uo _3 m E w _2 m o t _6b k E_X k _5b ts_ 7_X n _1 t_h E_X J _2
163,PC_7_NAM_S0004_113,v 7_X j _6a b a n _6a k O n _2 b ie t _5b t_h e m _1 J M N _4 l wp a j _2 h wp a _1 x a k _5b n a w _2 x o Nm _1,v 7_X j _6a b a n _6a k O n _2 b ie t _5b t_h e m _1 J M N _4 l wp a j _2 h wp a _1 x a k _5b n a w _2 x o Nm _1
164,PTL_7_NU_S0008_48,d a_X k _6b d ie m _3 k uo _3 d o _2 ts_ 7 j _1,d a_X k _6b d ie m _3 k uo _3 d o _2 ts_ 7 j _1
165,NT_7_NAM_S0009_24,t 7 _5a h O j _3 k 7_X w _6a ts_ wp ie n _6a k O _5a J M N _4 J 7_X n _1 v 7_X t _6b n a w _2,t 7 _5a h O j _3 k 7_X w _6a ts_ wp ie n _6a k O _5a J M N _4 J 7_X n _1 v 7_X t _6b n a w _2
166,PTT_7_NU_S0041_61,h a _6a ts_ O _1 tS a j _5a N O n _6a h wp a _1 t_h 7 m _1,h a _6a ts_ O _1 tS a j _5a N O n _6a h wp a _1 t_h 7 m _1
167,NMA_7_NU_S0002_145,v e _2 v E _4 v e _2 l a N _2 t a _1,v e _2 v E _4 v e _2 l a N _2 t a _1
168,TPA_Nu_6_S0009_89,ts_ i _6a m uo n _5a v e _2 t_h a_X m _1 m E _6a J M N _1 ts_ i _6a f a j _3 s E _1 ts_ O _1 s O_X Nm _1 d o Nm _5a ts_ i _3 n a_X j _2 d a _4,ts_ i _6a m uo n _5a v e _2 t_h a_X m _1 m E _6a J M N _1 ts_ i _6a f a j _3 s E _1 ts_ O _1 s O_X Nm _1 d o Nm _5a ts_ i _3 n a_X j _2 d a _4
169,PC_7_NAM_S0004_42,v i _2 ts_ i m _1 k o Nm _1 k O _5a m a_X w _2 b u Nm _6a k E_X J _5a r 7_X t _5b d E p _6b,v i _2 ts_ i m _1 k o Nm _1 k O _5a m a_X w _2 b u Nm _6a k E_X J _5a r 7_X t _5b d E p _6b
170,NHM_7_NU_S0006_119,h O _6a l 7_X j _5a G a w _6a n e p _5b v O _1 k i _4 d o _2 t_h 7_X t _6b z E w _3 ts_ O _1 v a w _2 t_h 7_X t _6b m i n _6a r o j _2 n a_X n _6a t_h E_X J _2 m o t _6b t_h M _5a b E_X J _5a h i J _2 tS O n _2 m i n _6a m a N _2 v a _2 tS O_X Nm _1 tS E w _3 J M _1 b 7_X w _2 tS 7 j _2,h O _6a l 7_X j _5a G a w _6a n e p _5b v O _1 k i _4 d o _2 t_h 7_X t _6b z E w _3 ts_ O _1 v a w _2 t_h 7_X t _6b m i n _6a r o j _2 n a_X n _6a t_h E_X J _2 m o t _6b t_h M _5a b E_X J _5a h i J _2 tS O n _2 m i n _6a m a N _2 v a _2 tS O_X Nm _1 tS E w _3 J M _1 b 7_X w _2 tS 7 j _2
171,TTT_Nu_6_S00049_71,v a _2 J a _2 d a _4 b i _6a v 7 _4,v a _2 J a _2 d a _4 b i _6a v 7 _4
172,MK_7_NU_S0007_49,m uo _2 s wp 7_X n _1 l E_X J _6a dZ a _3,m uo _2 s wp 7_X n _1 l E_X J _6a dZ a _3
173,NMA_7_NU_S0002_137,d a_X m _2 tS O_X Nm _1 t ie N _5a h O _2,d a_X m _2 tS O_X Nm _1 t ie N _5a h O _2
174,NNM_Nu_6_S00045_22,a _1 b E _5a l e _1 ts_ a _3 m e _1 t i _1 v i _1,a _1 b E _5a l e _1 ts_ a _3 m e _1 t i _1 v i _1
175,HYT_Nu_6_S0005_99,a _1 n a N _2 t ie n _1 k a _5a b e _1 z 7_X n _1 d i _1 d ie m _3,a _1 n a N _2 t ie n _1 k a _5a b e _1 z 7_X n _1 d i _1 d ie m _3
176,NNM_Nu_6_S00045_65,J M N _1 l 7 n _6a u t _5b t i J _1 x o n _1,J M N _1 l 7 n _6a u t _5b t i J _1 x o n _1
177,PTT_7_NU_S0041_62,t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1 ts_ O _1 h O_X kp _6b S i J _1 J 7 _5a N a_X j _2 t M w _6a tS M7 N _2,t_h u _1 l a m _2 ts_ O _1 tS 7 j _2 s E_X J _1 k a w _1 ts_ O _1 h O_X kp _6b S i J _1 J 7 _5a N a_X j _6a t M w _6a tS M7 N _2
178,THA_7_NU_S0043_135,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4
179,TTD_7_NAM_S0001_86,ts_ a_X w _5a b 7_X j _1 dZ 7 _2 t 7 _5a G 7 j _6a i _5a ts_ O _1 k 7_X w _6a J 7 _5a l a _2,ts_ a_X w _5a b 7_X j _1 dZ 7 _2 t 7 _5a G 7 j _6a i _5a ts_ O _1 k 7_X w _6a J 7 _5a l a _2
180,CNBA_Nu_6_S0003_150,k a _5a m a_X N _1 l a k _6b m E _6a,k a _5a m a_X N _1 l a k _6b m E _6a
181,TTD_7_NAM_S0001_147,k uo _3 tS 7_X w _1 d 7_X j _5a t_h a _1 h o _2,k uo _3 tS 7_X w _1 d 7_X j _5a t_h a _1 h o _2
182,PC_7_NAM_S0004_72,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b m o n _1 t ie N _5a E_X J _1,v i _2 s a w _1 b a n _6a l a j _6a t_h i k _5b m o n _1 t ie N _5a E_X J _1
